"","iso","Country","Year","before.indepence","currency.crises","inflation.crises","stock.crash","sov.debt.crises.dom","sov.debt.crises.ext","banking.crises","crisis.tally","ifs","pop","rgdpmad","rgdppc","rconpc","gdp","iy","cpi","ca","imports","exports","narrowm","money","stir","ltrate","stocks","debtgdp","revenue","expenditure","xrusd","crisisJST","tloans","tmort","thh","tbus","hpnom","tloanspch4","no.crises.p.3yrs","ca.deficit.neg3yrs","yield.conversion","stir.up","impexp.ratio","stocks.crsi","hpnom.crsi","xrusd.crsi"
"75","AUS","Australia",1944,1,0,0,0,0,0,0,0,193,7309,7362.02708988918,31.5136881490626,20.3669,3498.2,0.053012,5.25,368.4454,486,294,1147.1,2660.9,1.25,3.24,1.73821176933118,0.787298,684,1286,0.619578686493185,0,567.316,50.04,50.04,517.276,1.55138243800587,0,0,0,0,0,1.93650793650794,69.2081258866216,39.143964536593,39.9050904959862
"76","AUS","Australia",1945,1,0,0,0,0,0,0,0,193,7389,6916.89809175802,29.5874844691555,23.0412,3422.4,0.0661506,5.375,272.1382,428,310,1253.3,3003.5,NA,3.25,1.83255813031604,0.897326,754,1102,0.62111801242236,0,548.124,45.27,45.27,502.854,1.55138243800587,0,1,0,NA,NA,1.6530612244898,78.4581234831732,42.4772978699263,69.0884291370438
"77","AUS","Australia",1946,1,0,0,0,0,0,0,0,193,7474,6594.93283382392,28.1943749399537,23.4821,3534.4,0.0981261,5.5,100,356,394,1325.3,3003.9,NA,3.24,2.05483176043291,0.92494,782,960,0.622393726271239,0,652.434593371059,NA,NA,NA,1.55138243800587,NA,1,0,NA,NA,1.38064516129032,90.5512381284651,45.8106312032597,67.9718684773574
"78","AUS","Australia",1947,1,1,0,0,0,0,0,1,193,7578,6664.39904988124,28.4954865971301,27.8467,3758.4,NA,5.916667,-91,416,618,1395,3045.9,NA,3.17,2.27230811795732,0.886607,862,956,0.623052959501558,0,756.745186742118,NA,NA,NA,1.55138243800587,NA,0,0,NA,NA,0.903553299492386,89.9471673329554,49.143964536593,70.0150675341458
"79","AUS","Australia",1948,1,0,0,0,0,0,0,0,193,7715,6967.45975372651,29.8148111185734,31.0284,4512.2,NA,6.416667,13,832,1023.2,1539,3217.9,2.25,3.129999999,2.4616671277871,0.744649,932,1100,0.620347304526044,0,861.055780113177,NA,NA,NA,1.55138243800587,1,0,0,0,NA,0.673139158576052,88.0385331802182,52.4772978699263,33.2407346258838
"80","AUS","Australia",1949,1,0,0,0,0,0,0,0,193,7919,7236.79252430863,30.9978003787675,32.6629,5207.4,0.179310344827586,6.968818,62,1002.1,1069.2,2133,3522.9,1.99,3.119999999,2.37427066171182,0.654024,1077,1246,0.892856999892857,0,981.209377526273,NA,NA,NA,1.55138243800587,1,0,0,0,0,0.813135261923378,36.7219628183562,55.8106312032597,85.0418018634319
"81","AUS","Australia",1950,1,0,0,0,0,0,0,0,193,8267.337,7411.57642418593,31.7793749053946,33.7089,6145,0.204755614266843,7.609278,-56.24999099325,1403.6,1489,2729,4095,1.949999999,3.139999999,2.82581906976744,0.570583,1160,1784,0.892856999892857,0,1201.35596874158,NA,NA,NA,3.60715522531413,NA,0,1,0,0,0.937242798353909,74.2636340358483,95.5516371807976,66.1442763569193
"82","AUS","Australia",1951,1,0,1,1,0,0,0,2,193,8510.6,7507.34378304702,32.2020445794681,33.2588,8152.4,0.221115537848606,9.118934,-414.568345509147,2117.7,1819.6,2639,4871,2.009999999,3.529999999,3.41134914728682,0.451868,1620,2144,0.899280575941751,0,1489.90460792239,NA,NA,NA,4.21089518887307,NA,0,0,0,1,0.942646071188717,80.7091534836313,95.0219376051105,83.6241445283986
"83","AUS","Australia",1952,1,0,0,1,0,0,0,1,193,8691.212,7417.83769628448,31.8099415341231,32.5682,8796.8,0.257975217505932,10.68959,-389.830508822795,1752.6,1544,2639,4819,2.489999999,4.339999999,2.5712407751938,0.449222,2058,2188,0.892060660921729,0,1548.40635947184,204.245,284.786,1263.62,4.15739924273493,1,0,0,0,1,1.16382721477248,25.6122659339544,41.9935076439535,42.0647676626047
"84","AUS","Australia",1953,1,0,0,0,0,0,0,0,193,8857.924,7505.25743955356,32.1920243932293,31.174,9968.6,0.227018850360717,11.14706,341.659233133022,1291.6,1800.5,2963,5157,3.069999999,4.479999999,2.54578294573643,0.416291,2029,2182,0.892060660921729,0,1670,278.517,361.071,1308.93,4.1039032965968,1,0,0,0,1,1.13510362694301,29.7844146982687,37.9404151963309,64.7512556044745
"85","AUS","Australia",1954,1,0,0,0,0,0,0,0,193,9064.017,7790.58556487703,33.4443452450757,32.861,10886.4,0.229679343773304,11.2233,-341.726618857865,1652.6,1496.9,3129,5600,3.339999999,4.459999999,2.69852992248062,0.400177,2085,2260,0.899280575941751,0,1961,324.936,429.639,1531.36,4.22617974491253,1,0,1,0,1,0.717356289919467,57.4578766929464,81.3158406134264,85.2111315844482
"86","AUS","Australia",1955,1,0,0,0,0,0,0,0,193,9277.087,8027.41205294291,34.4849264038758,35.0316,11594.6,0.238176182381762,11.45204,-550.737595485794,1909.9,1595.9,3159,5766,3.789999999,4.519999999,2.95310821705426,0.39044,2184,2416,0.894054538126289,0,2300,352.788,463.531,1836.47,4.34081391520853,1,0,0,0,1,1.10401496425947,68.6171581019015,81.3813059800021,42.257362827078
"87","AUS","Australia",1956,1,0,0,0,0,0,0,0,193,9500.606,8108.32487948663,34.8408960503596,35.0197,12550.8,0.239449626004248,12.16875,-210.43165477037,1726,1701.1,3090,5817,4.709999999,5.029999999,2.87673472868217,0.373724,2346,2722,0.899280575941751,0,2305,389.923,486.572,1818.43,4.80699287441227,1,1,0,0,1,1.19675418259289,39.1963494249219,88.3179665978489,73.6564356054714
"88","AUS","Australia",1957,1,0,0,0,0,0,0,0,193,9712.569,8090.23853524232,34.761443058466,34.486,13658.8,0.227793331636549,12.46991,93.7081660810468,1713.3,1990.7,3239,6207,4.569999999,5.019999999,3.08039736434109,0.352268,2588,2766,0.892458724581398,0,2298,432.772,531.434,1766.57,5.32666777975413,0,1,0,0,0,1.01463758744342,64.6377264802398,90.5275291707555,38.1347363308126
"89","AUS","Australia",1958,1,0,0,0,0,0,0,0,193,9915.267,8305.4747794487,35.7055672729672,35.4616,13976.4,0.239137645107794,12.63384,-494.412159583838,1800,1485.9,3179,6354,4.289999999,4.97,3.28405652554923,0.3437,2758,2780,0.894054538126289,0,2512,488.475,601.232,1910.77,5.4795133401488,0,1,1,0,0,0.860652031948561,71.7057801050394,81.6754551530901,64.1154029338981
"90","AUS","Australia",1959,1,0,0,0,0,0,0,0,193,10131.73,8628.43844323116,37.1242839447793,35.7542,15011.4,0.235448510112707,12.86639,-313.199105285485,1864.8,1791.9,3274,6677,3.989999999,4.909999999,4.53585644283135,0.324622,2736,2996,0.894854586529957,0,2525,559.176,679.986,1845.01,5.63235890054347,0,1,1,0,0,1.21138703815869,93.0576048149974,79.0188685557798,68.5166879634006
"91","AUS","Australia",1960,1,0,0,0,0,0,0,0,193,10361.27,8790.90822141256,37.8391584438169,38.3253,16591,0.307928240740741,13.35436,-790.884719205754,2377,1830.2,3522,7192,4.389999999,4.989999999,4.08862845136803,0.31474,3030,3360,0.893655049950004,0,2809,593.455,738.427,2070.57,6.42715581459573,0,1,1,0,1,1.04068307383225,36.1621661851635,96.2101647340962,41.8220870941014
"92","AUS","Australia",1961,1,0,0,0,0,0,0,0,193,10598.81,8653.13798317434,38.7037284524221,38.2782,17543,0.304307869040781,13.68984,-189.201249611256,2115,2109.4,3293,7301,4.989999999,5.269999999,4.3582806226915,0.303105,3408,3466,0.892458724581398,0,2910,668.727,789.538,2120.46,5.8234158510368,0,1,1,0,1,1.29876516227735,63.1059705600068,26.5896581066658,39.6020836110751
"93","AUS","Australia",1962,1,0,0,0,0,0,0,0,193,10794.97,9026.79841200085,37.9751900630589,37.6869,17745,0.293379489398529,13.65172,-335.270451797358,2267.6,2103.7,3379,7846,4.289999999,4.919999999,4.35608832861571,0.304193,3436,3544,0.894054538126289,0,3029,740.727,889.727,2139.27,6.48065176073387,0,1,1,0,0,1.00265478335072,47.9431161278762,67.9033672175562,71.0897724155489
"94","AUS","Australia",1963,1,0,0,0,0,0,0,0,193,11001.48,9399.91453879445,39.9048350190479,39.0317,19192,0.297756426130454,13.72415,-186.37992848227,2478.6,2504.1,3464,8517,3.819999999,4.58,5.29658248713414,0.293188,3539,3960,0.896057348472452,0,3328,866.182,1039.18,2288.82,7.28309095280587,0,1,1,0,0,1.07791034843371,81.1820391005201,76.2243883202062,77.7626115710595
"95","AUS","Australia",1964,1,0,0,0,0,0,0,0,193,11218.3,9848.90407676597,41.5126194473661,40.634,21210,0.307250440996879,14.04819,-425.49371671879,2962.8,2726,3732,9556,4.119999999,4.72,5.32289001604374,0.276522,3950,4348,0.897666069026984,0,3689,1088.73,1288.73,2400.27,7.5887820735952,0,1,1,0,1,0.989816700610998,68.5658769043471,68.8347674671071,82.6320697382906
"96","AUS","Australia",1965,1,0,0,0,0,0,0,0,193,11439.38,10151.8578273096,43.9007638342825,42.1613,23154,0.31951618999622,14.60478,-1003.1291917777,3359.3,2683.3,3791,10337,4.849999999,5.209999999,4.67616326368258,0.344419,4592,4819,0.894054538126289,0,4256,1292.73,1498.73,2757.27,7.909757750424,1,1,1,0,1,1.08686720469552,27.4560221121908,73.8967829827991,28.1130439023116
"97","AUS","Australia",1966,1,1,1,0,0,0,0,2,193,11655.08,10241.282709012,45.7792957190534,43.2598,24329,0.319869936535297,15.03938,-638.240574506284,3225.3,2831.2,3816,11138.61,4.919999999,5.25,4.7726242030178,0.412316,4754,5376,0.897666068222621,0,4697,1482.55,1713.55,2983.45,8.20016431517387,1,0,1,0,1,1.25192859538628,54.1421282818446,74.1239295339447,73.8880709543953
"98","AUS","Australia",1967,1,0,0,0,0,0,0,0,193,11872.26,10732.7465090062,46.9473053068904,45.0937,27125,0.319062145289444,15.51972,-831.400535978056,3503.5,3105.4,4074,12142.28,4.55,5.25,6.53303634588565,0.392458,5019,5961,0.892060660920661,0,5297,1689.82,1969.82,3327.18,8.5058554359632,1,0,1,0,0,1.13919892625035,83.3152853291169,79.7784899614768,24.5205968249784
"99","AUS","Australia",1968,1,0,0,0,0,0,0,0,193,12101.66,11148.3052738219,50.2082180366074,46.6573,29146,0.320498227584637,15.93145,-1218.01801801802,3898.2,3148.4,4414,12996.31,4.809999999,5.209999999,8.53898542524316,0.382114,5608,6284,0.900900900900901,0,6012,1910.18,2210.18,3801.82,9.10959539952213,1,0,1,0,1,1.12819604559799,85.900478371747,88.1093153641958,77.6167670890678
"100","AUS","Australia",1969,1,0,0,0,0,0,0,0,193,12379.38,11560.9952805406,51.8587147739435,48.4384,32686,0.315373749603621,16.39655,-801.431127729366,4051.5,3768.1,4750,14234.46,5.25,5.714166666,9.1265202375577,0.357269,6248,7040,0.894454383626525,0,6621,2140.36,2445.9,4175.1,9.8814654795152,1,0,1,0,1,1.23815271248888,85.3509010591691,89.0135190761575,28.6920429969796
"101","AUS","Australia",1970,1,0,0,1,0,0,0,1,193,12660.16,12023.544726133,53.2306705766412,49.494,36828,0.311015231065135,17.037,-704.035875070884,4514.7,4258.5,4985,14962.68,6.259999999,6.64666666666667,7.60506814895212,0.33905,7160,7770,0.896860987351445,0,7231,2338.91,2689.33,4541.67,10.9131730121792,1,0,0,0,1,1.0752103181975,27.0021768384857,92.8291172347347,66.4006290700495
"102","AUS","Australia",1971,1,0,0,1,0,0,0,1,193,12937.2,12289.5216893918,53.4900820648238,49.6726,40287,0.308224659855939,18.07013,-691.855584124144,4613.2,4599.2,5312,16267.55,6.139999999,6.71333333333333,6.86188045725574,0.313265,8039,8630,0.839630563257456,0,7904,2568,2949.56,4954.44,12.3193521678101,1,0,0,0,0,1.06016202888341,27.9489376690416,99.7463677046597,16.8610955459869
"103","AUS","Australia",1972,1,0,0,0,0,0,0,0,193,13177,12404.4167868255,54.04503844005,51.1994,44451,0.294956424195358,19.12994,376.470588530565,4217.3,5418.6,5796,19467.3,4.909999999,5.83166666666667,9.04102076860149,0.297352,9811,9740,0.784313726105344,0,8752,2858.18,3359.2,5392.8,13.5726857630464,1,0,0,0,0,1.0030440076535,75.3679134251096,89.8605059272505,11.8115863251382
"104","AUS","Australia",1973,1,0,0,1,0,0,0,1,193,13380.4,12878.0903410959,55.5400704696809,53.4392,49709,0.289499580857966,20.94076,282.258064705819,5177,6718.6,7285,23637.37,6.299999999,6.93333333333333,6.44315228877783,0.264661,10757,11200,0.67204301120433,0,11107,3317.45,4221.03,6885.97,16.3391904061899,1,0,0,0,1,0.778300668069243,27.7551583311335,99.9353564771146,8.172868265063
"105","AUS","Australia",1974,1,0,0,1,0,0,0,1,193,13599.1,12985.1240155599,54.767402775266,54.1798,60234,0.269538940524701,24.10494,-2112.28334748476,8358,7684.8,7451,25297.77,9.329999999,9.03666666666667,4.45254926795093,0.230131,13746,15700,0.75357950320541,0,14279,4006.91,5132.03,9146.97,19.7400041249712,1,0,1,1,1,0.770547435477629,19.663942938189,99.9680548006875,73.5608853793749
"106","AUS","Australia",1975,1,0,1,0,0,0,0,1,193,13771.4,13169.8302278635,55.6057583572465,54.1745,71093,0.261386242278295,27.73803,-804.231963093017,8173,9122.5,8389,30816.56,8.459999999,9.74166666666667,6.47384440583904,0.228612,17802,20400,0.795481664780432,0,16496,5145.82,6473.67,10022.3,22.1396794231675,1,0,1,0,0,1.08760149906309,74.756567870442,89.9816993396648,76.7899347627977
"107","AUS","Australia",1976,1,1,0,0,0,0,0,1,193,13915.5,13558.8372677949,56.9579774294738,56.0712,83150,0.260030410317311,31.4893,-1785.71428571429,9998.6,10774.1,9572,39499.83,8.689999999,10.0308333333333,6.3444990553668,0.222987,21504,23300,0.920471281296024,0,19327,6599.67,8069.42,11257.6,25.0055336805675,1,0,1,0,1,0.895916689503974,46.1671571536205,93.3230284044898,89.5815864290984
"108","AUS","Australia",1977,1,0,0,0,0,0,0,0,193,14074.1,13546.3724145771,56.889050693831,56.591,95983,0.260723967469303,35.36256,-2699.31663106651,12185.8,12050,10377,42872.1,9.739999999,10.2266666666667,6.76103492976891,0.214885,24935,26200,0.876117050005359,0,22414,7723.73,9766.5,12647.5,27.3135016425269,1,0,1,0,1,0.928021830129663,61.5160085521355,76.6603812164434,41.6679158653499
"109","AUS","Australia",1978,1,0,0,0,0,0,0,0,193,14248.6,13768.6509551816,58.5877252963154,57.1339,104812,0.265984470427153,38.16457,-3875.70621805798,13591.4,12591,11266,48245.05,8.8,9.06,7.95364290700441,0.223799,27173,28700,0.869187310620763,0,25043,8886.55,11443,13600,28.7961035783552,1,0,1,0,0,1.01126970954357,76.9970262813674,69.995729937705,41.8998352531983
"110","AUS","Australia",1979,1,0,0,0,0,0,0,0,193,14421.9,14319.5418079449,59.8140341495419,57.7537,118475,0.264828632856962,41.63373,-2338.3084598266,16279,16710.9,13146,57232,9.619999999,9.74916666666666,10.4967040349331,0.228866,29664,31800,0.904568069565417,0,29029,10194.3,13285.3,15743.7,30.7601690294267,1,0,1,0,1,1.07945357795251,88.1295411250099,73.3306065460492,69.3611096616104
"111","AUS","Australia",1980,1,0,0,0,0,0,0,0,193,14615.9,14411.8391614611,61.1118000884714,59.161,134315,0.275082944857419,45.8498,-3383.97436,19632,19268.6,14843,65457,11.5,11.6475,14.9787966578495,0.213488,34584,36400,0.846955196787461,0,32149,11690.8,15578.2,16570.8,36.2931783157136,1,1,1,0,1,0.974154593708298,92.5203652980052,93.3321325864181,39.8449466874489
"112","AUS","Australia",1981,1,0,0,1,0,0,0,1,193,14923.26,14660.3356103157,62.0711064033345,61.1189,152043,0.289623424831494,50.29345,-6649.81911,22824,18686,16627,72752,13.76,13.9583333333333,12.5015745056053,0.189447,40727,41400,0.886603423075276,0,37275,12901.1,17985.4,19289.6,41.6886265976453,1,0,1,0,1,1.01885969919973,36.9487807644299,89.9993581092886,65.349383877101
"113","AUS","Australia",1982,1,1,0,1,0,0,0,2,193,15162,14411.8190212373,59.5575578674293,61.1974,175506,0.280792654718429,55.89891,-7548.35627,26210,21032,16895,81035,15.175,15.375,10.190200277113,0.173873,47388,49000,1.01978380687312,0,40586,14150.9,20254.5,20331.5,44.0959441738613,1,0,1,0,1,1.22144921331478,28.8643059835885,73.3328754438422,83.6816374512675
"114","AUS","Australia",1983,1,0,0,0,0,0,0,0,193,15348,14238.9236382591,61.5966151600259,61.4266,189017,0.258513394541567,61.55228,-6258.48005,23839,22306,17881,92562,12.841666666,13.8875,16.2761892765672,0.188926,52001,57000,1.10864745011086,0,45456,16124.4,23937.8,21518.2,46.42683896988,1,0,1,0,0,1.2461962723469,79.8996713900013,69.9996738955623,81.9963070683233
"115","AUS","Australia",1984,1,0,0,0,0,0,0,0,193,15510,15062.4113475177,64.1906288278488,61.9074,213329,0.262333419617434,63.98371,-9297.2035,29560,26366,19180.3114186851,105399,12.245833333,13.525,15.2433135995298,0.203591,56912,65200,1.2080212611742,0,54327,18756.4,28917.9,25409.1,52.3725312692325,1,0,1,0,0,1.06872590334439,43.9128692249489,89.9998347170773,88.6553332452863
"116","AUS","Australia",1985,1,1,0,0,0,0,0,1,193,15695,15638.3561643836,66.1452736424337,63.9638,234904,0.281665749197382,68.2956,-12111.2229,37054,32408,20596.492118416,120667,14.0249999994167,13.9541666666667,21.0727631523702,0.219957,66458,71700,1.46864444118079,0,69214,23799.9,36007.4,33206.6,57.2330200897829,1,0,1,1,1,1.12114086323295,76.4405785265448,86.6665655761934,97.7984205874338
"117","AUS","Australia",1986,1,0,0,0,0,0,0,0,193,15900,15757.1698113208,66.5577207022635,63.6461,260172,0.281304860957439,74.49994,-13704.61092,39033,33716,23232.0662725875,131643,13.9666666665833,13.4166666666667,30.926649032204,0.234131,75000,77500,1.50421179302046,0,81353,28079.2,39960.4,41392.6,61.3751347764784,1,0,1,1,0,1.14335966428042,86.5444726255739,83.3332664805134,78.5435399584951
"118","AUS","Australia",1987,1,0,0,0,0,0,0,0,193,16137,16293.301109252,69.1853374188872,64.8465,285733,0.277884277085258,80.82405,-10324.09472,41816,37947,28123.3894175317,148219,13.1666666666667,13.1916666666667,27.6871562329429,0.220637,83500,82300,1.3840830449827,0,94828,35430.5,47582.2,47245.8,64.4438915153023,1,0,1,0,0,1.15769960849448,42.9585137159097,69.9999518157307,28.4699590662713
"119","AUS","Australia",1988,1,0,0,0,0,0,0,0,193,16400,16752.256097561,70.8332025921606,66.7095,324044,0.281560564962265,86.66906,-13182.46545,45925,42369,33305.1670991926,173005,12.175,12.1041666666667,31.2213964815049,0.248187,91200,87900,1.16890707188778,0,120127,44388.6,56949.8,63177.2,78.9748693704901,1,0,1,1,0,1.10195799404432,63.4954786031959,99.9999829888166,17.3785607029585
"120","AUS","Australia",1989,1,0,0,0,0,0,1,1,193,16681,17194.4128049877,72.4111288897672,69.052,367792,0.288413944780236,93.22074,-23336.1689,56801,47005,36214.0091311034,207473.9605,15.1416666666667,13.4083333333333,34.6357643699879,0.2277,91200,98900,1.26151129052605,1,174395.1965,52916,84450.1,89945.1,98.4324458820603,1,0,1,1,1,1.08392928792277,69.5230650189714,99.9999925755923,55.808050393033
"121","AUS","Australia",1990,1,0,0,1,0,0,1,2,193,16956,17172.6822363765,70.912858012059,68.579,404086,0.261581013346217,100,-20036.65332,53785.08,50892,38942.3912437524,229475.8015,13.4625,13.18,26.8677835159761,0.215777,93300,105000,1.29315918789603,0,200876.8009,66528,94159.9,106717,100,1,0,1,1,0,1.20840336134454,26.3750772874374,69.9999932688185,54.6637313923176
"122","AUS","Australia",1991,1,0,0,0,0,0,1,1,193,17202,16743.3239855179,70.0831056202836,68.9807,414815,0.234741366462016,103.2227,-13649.31288,53427,53728,41538.436082276,234016.7225,9.9375,10.6908333333333,34.6685140865769,0.229141,87400,109000,1.31613582521716,0,216745.8512,74377,101070,115675,100.628517138055,1,0,1,0,0,1.05684744164112,65.9012292776125,69.9999936340657,56.4449934114018
"123","AUS","Australia",1992,1,0,0,0,0,0,1,1,193,17419,16988.8740134155,71.8626502106953,69.2388,422927,0.23050133635701,104.2404,-14103.48288,59732,58363,49925.5256632065,243383.9018,7.605,9.22,32.5376831674854,0.271514,88600,116000,1.45222189950624,0,224286.1866,91246,118249,106038,103.171819045531,1,0,1,0,0,0.994397706968434,42.9075774717506,76.6666615117185,85.7845655745908
"124","AUS","Australia",1993,1,0,0,0,0,0,0,0,193,17608,17478.1852103217,74.1367264168932,70.1318,443968,0.235374691092017,106.1304,-13630.43698,67027,62839,58870.3223279508,258217.3071,6.20666666666667,7.28083333333333,45.631271780661,0.303218,93100,122000,1.47688672278836,0,240741.1654,109835,136751,103991,106.065921216108,0,0,1,0,0,1.02345664205061,78.9935515746178,79.9999960936299,68.3421309173874
"125","AUS","Australia",1994,1,0,0,0,0,0,0,0,193,17781,18145.5684883279,76.6624206330878,72.9907,466615,0.249062551850008,108.1415,-21557.09712,72882,64904,65365.1607554787,283445.1861,8.1925,9.04166666666667,40.1540916152329,0.314529,105000,128000,1.28733267990043,0,270676.8052,135757,162973,107704,109.837024044435,0,0,1,0,1,1.06664650933338,37.6720761437458,83.3333306766179,23.0976279429452
"126","AUS","Australia",1995,1,0,0,0,0,0,0,0,193,17976,18529.5582068362,78.8885214021422,74.7442,495554,0.244302372838966,113.1573,-25196.94025,82673,71657,69707.3701460977,308981.7428,8.48588604940624,9.21089527658369,46.248477977915,0.31123,114000,136000,1.34228187919463,0,302816.527,152596,181604,121213,111.715267119784,0,0,1,0,1,1.12292000493036,69.5638877676476,76.6666645253331,57.6935273051716
"127","AUS","Australia",1996,1,0,0,0,0,0,0,0,193,18195,19075.0824787765,80.9493397052574,75.7046,528960,0.240030059012915,116.1134,-18418.25472,83543,76978,79444.4717896963,335354.3076,7.58562097065787,8.20920705749882,50.9006172061973,0.29317,126000,140000,1.25549263905293,0,332779.9595,168921,201208,131572,113.176934882701,1,1,1,0,0,1.15373236390025,69.0262287658815,73.3333315868366,32.9215398957266
"128","AUS","Australia",1997,1,1,0,0,0,0,0,1,193,18415,19612.0917730111,83.6642028919605,78.4431,556573,0.246162678691088,115.8243,-16281.49141,88884,84786,90188.7116493657,356961.8623,6.07744749307392,6.95491854388937,54.9292522148046,0.25908,131031,135928.2,1.53209741792405,0,366159.4058,183868,219638,146521,116.692245852518,1,0,1,0,0,1.0852841071475,70.4090941700206,89.9999989489449,77.7533275873204
"129","AUS","Australia",1998,1,0,0,0,0,0,0,0,193,18621,20377.9497620105,87.1180295102752,81.4166,588679,0.256143501614013,117.6578,-28407.06774,102905,88977,95894.6824298347,384572.7590125,5.0263464771943,5.49297052826401,59.0628542637613,0.23754,136969,135784,1.62892976659179,0,401898.5166,202729,242467,159432,128.268654534824,1,0,1,0,0,1.04833345127733,73.8345435369635,96.6666663119625,74.0797489515145
"130","AUS","Australia",1999,1,0,0,0,0,0,0,0,193,18830,20970.8942866641,89.5848171770659,83.8227,620243,0.255970355396234,119.7815,-33767.15669,107154,86895,105347.344867359,420189.243571,5.50148904788321,6.00931194298328,66.1817189402529,0.22588,146444.1,140814.4,1.52951973080453,0,453447.4476,228489,274093,179355,136.585544105825,1,0,1,0,1,1.15653483484496,86.5491097251982,96.6666664598381,37.7793103235918
